review_id,review,identified_themes_str,bank,rating,date,source,sentiment_label,sentiment_score
2108,Good improvement it support Amharic font,Customer Support,CBE Mobile Banking,5,2020-08-07,Google Play,POSITIVE,0.9987278580665588
2109,It does not work properly,General Feedback,CBE Mobile Banking,1,2021-07-07,Google Play,NEGATIVE,0.9997746348381042
2110,how to I get my money,General Feedback,CBE Mobile Banking,5,2025-05-23,Google Play,NEGATIVE,0.9934091567993164
2111,It stacked and not opened,General Feedback,CBE Mobile Banking,1,2024-03-20,Google Play,NEGATIVE,0.9996546506881714
2112,Better than the previous version. The update is good 👍,User Interface & Experience,CBE Mobile Banking,5,2024-03-11,Google Play,POSITIVE,0.9997403025627136
2113,You improved the service of this app much better.,General Feedback,CBE Mobile Banking,5,2022-10-20,Google Play,POSITIVE,0.989102065563202
2114,Very poor can not updated!,General Feedback,CBE Mobile Banking,1,2022-06-21,Google Play,NEGATIVE,0.999756395816803
2115,Why it says critical update repeatdly and when I updated asks similar question,User Interface & Experience,CBE Mobile Banking,2,2024-01-08,Google Play,NEGATIVE,0.9979109168052672
2116,Fix it unsatisfied with the system,General Feedback,CBE Mobile Banking,2,2023-10-26,Google Play,NEGATIVE,0.9982603192329408
2117,Best app except ballance update is slow,"Transaction Performance, User Interface & Experience",CBE Mobile Banking,4,2024-04-21,Google Play,NEGATIVE,0.9924665093421936
2118,Ilike this app because it is fast and easy,"Transaction Performance, User Interface & Experience",CBE Mobile Banking,5,2021-10-16,Google Play,POSITIVE,0.997927188873291
2119,"Not opening the account, very late",Account Access Issues,CBE Mobile Banking,2,2024-08-01,Google Play,NEGATIVE,0.9996329545974731
2120,"The activatin code that i got from the bank doesn't work, 😡",General Feedback,CBE Mobile Banking,1,2020-12-31,Google Play,NEGATIVE,0.999606430530548
2121,its not working properly,General Feedback,CBE Mobile Banking,2,2020-08-01,Google Play,NEGATIVE,0.999790608882904
2122,this app is not functional for some phones,General Feedback,CBE Mobile Banking,1,2021-08-17,Google Play,NEGATIVE,0.9996984004974364
2123,A useless application that doesn't work.,General Feedback,CBE Mobile Banking,1,2024-08-23,Google Play,NEGATIVE,0.999817192554474
2124,I like you this App..,General Feedback,CBE Mobile Banking,5,2024-12-31,Google Play,POSITIVE,0.9996801614761353
2125,It did not worked for me irrespctive of Internet connection!,General Feedback,CBE Mobile Banking,1,2020-08-09,Google Play,NEGATIVE,0.9986355900764464
2126,This app is very bad.it not work so fast,Transaction Performance,CBE Mobile Banking,1,2024-02-20,Google Play,NEGATIVE,0.9992645382881165
2127,Very nice app and simple,General Feedback,CBE Mobile Banking,5,2024-04-09,Google Play,POSITIVE,0.9998612403869628
2128,Good service but need imrove mostly bcause some times no work,General Feedback,CBE Mobile Banking,4,2024-07-16,Google Play,NEGATIVE,0.9407733678817748
2129,Really great banking app,General Feedback,CBE Mobile Banking,5,2024-07-03,Google Play,POSITIVE,0.9998076558113098
2130,What a nice and simple app 😊,General Feedback,CBE Mobile Banking,5,2021-10-14,Google Play,POSITIVE,0.9997171759605408
2131,Easy & Perfect app,User Interface & Experience,CBE Mobile Banking,5,2022-02-13,Google Play,POSITIVE,0.9998266100883484
2132,Good job. Invest and invent more!,General Feedback,CBE Mobile Banking,5,2024-06-25,Google Play,POSITIVE,0.9998677968978882
2133,I love 💕 it's easy and fast,"Transaction Performance, User Interface & Experience",CBE Mobile Banking,5,2021-10-08,Google Play,POSITIVE,0.9997997879981996
2134,Good app! Really helped me a lot!,General Feedback,CBE Mobile Banking,5,2023-12-05,Google Play,POSITIVE,0.9998612403869628
2135,"this is the best ethiopia application to transfer money account to account, bank to bank, pay bills, recharge your mobile card","Transaction Performance, Account Access Issues",CBE Mobile Banking,5,2022-05-09,Google Play,POSITIVE,0.9958237409591676
2136,This app makes it easy to make transaction,"Transaction Performance, User Interface & Experience",CBE Mobile Banking,4,2022-04-12,Google Play,POSITIVE,0.9957734942436218
2137,It is not work properly,General Feedback,CBE Mobile Banking,1,2020-11-07,Google Play,NEGATIVE,0.9997850060462952
2138,Keep it up My CBE,General Feedback,CBE Mobile Banking,5,2025-05-29,Google Play,POSITIVE,0.9996104836463928
2139,Cbe mobile banking,General Feedback,CBE Mobile Banking,5,2025-05-20,Google Play,POSITIVE,0.8304279446601868
2140,Easy and safe to use,User Interface & Experience,CBE Mobile Banking,3,2024-09-10,Google Play,POSITIVE,0.9997230172157288
2141,Very nice it is easy to use it I like it,User Interface & Experience,CBE Mobile Banking,5,2021-01-28,Google Play,POSITIVE,0.999819815158844
2142,"Well, helpful but still lacks much more",General Feedback,CBE Mobile Banking,4,2021-05-07,Google Play,NEGATIVE,0.9968274235725404
2143,I dont know why but the app is sudenly stop woking please update it,User Interface & Experience,CBE Mobile Banking,1,2023-12-20,Google Play,NEGATIVE,0.9993687272071838
2144,"It is good app for me ,easy to use i prefare it.",User Interface & Experience,CBE Mobile Banking,5,2024-01-29,Google Play,POSITIVE,0.9996516704559326
2145,I love it. I can make easy transaction.,"Transaction Performance, User Interface & Experience",CBE Mobile Banking,4,2022-02-26,Google Play,POSITIVE,0.999876856803894
2146,it's need more improvement like Tellbirr.,General Feedback,CBE Mobile Banking,4,2025-04-01,Google Play,NEGATIVE,0.999363124370575
2147,Why cant i see my bank statements.or past tramsactions beyond a few.,General Feedback,CBE Mobile Banking,3,2023-08-10,Google Play,NEGATIVE,0.996000349521637
2148,Exceptionally super boring to use.,General Feedback,CBE Mobile Banking,1,2021-08-20,Google Play,NEGATIVE,0.9996790885925292
2149,Best app for using and time saving,General Feedback,CBE Mobile Banking,5,2024-08-06,Google Play,POSITIVE,0.9981324076652528
2150,very limited option we could see the previous transactions.,"Feature Requests, Transaction Performance",CBE Mobile Banking,2,2021-08-09,Google Play,NEGATIVE,0.9986044764518738
2151,I am students of accounting and finance when i graduate i wish to do in CBE thanks,General Feedback,CBE Mobile Banking,5,2025-01-23,Google Play,POSITIVE,0.998768150806427
2152,It is the worst of all mobile banking apps,General Feedback,CBE Mobile Banking,1,2023-12-29,Google Play,NEGATIVE,0.999800145626068
2153,Very poor app ?! What the heck happened in this app ???😭😭,General Feedback,CBE Mobile Banking,1,2024-02-07,Google Play,NEGATIVE,0.9997965693473816
2154,This app doesn't run on rooted devices 😥,General Feedback,CBE Mobile Banking,4,2024-02-13,Google Play,NEGATIVE,0.9851085543632508
2155,Keep walking with technology,General Feedback,CBE Mobile Banking,5,2024-06-19,Google Play,POSITIVE,0.9996848106384276
2156,It is very friendly and easy to use.,User Interface & Experience,CBE Mobile Banking,5,2024-09-06,Google Play,POSITIVE,0.9998342990875244
2157,Thank you free 2 years,General Feedback,CBE Mobile Banking,4,2025-01-06,Google Play,POSITIVE,0.9996683597564696
2158,Simple & easy!,User Interface & Experience,CBE Mobile Banking,5,2022-02-12,Google Play,POSITIVE,0.9997207522392272
2159,Effective services app,General Feedback,CBE Mobile Banking,1,2023-08-21,Google Play,POSITIVE,0.9996979236602784
2160,Only works about 1 out of 10 times,General Feedback,CBE Mobile Banking,1,2021-05-08,Google Play,NEGATIVE,0.9801188707351683
2161,"Very efficient, good, very good",General Feedback,CBE Mobile Banking,5,2021-08-14,Google Play,POSITIVE,0.99987530708313
2162,From my over thirty five years custemer of the Commercial Bank of Ethiopia I find it to dependable bank.,General Feedback,CBE Mobile Banking,5,2024-11-19,Google Play,POSITIVE,0.8047577142715454
2163,It is good but not update quickly,User Interface & Experience,CBE Mobile Banking,4,2022-07-01,Google Play,POSITIVE,0.9976673126220704
2164,"Good, only attachement download is not working",General Feedback,CBE Mobile Banking,4,2022-01-04,Google Play,NEGATIVE,0.9707418084144592
2165,This is very good app; Thank you developers!,General Feedback,CBE Mobile Banking,5,2022-05-20,Google Play,POSITIVE,0.9998738765716552
2166,Amazing app it's simple to use,General Feedback,CBE Mobile Banking,5,2023-12-04,Google Play,POSITIVE,0.99985933303833
2167,what is going on with this app it's not working at all,General Feedback,CBE Mobile Banking,1,2019-03-15,Google Play,NEGATIVE,0.999777615070343
2168,"you're lucky that you've got one star from me, because there is no half star.",General Feedback,CBE Mobile Banking,1,2019-03-06,Google Play,POSITIVE,0.9996886253356934
2169,Better than all banks apps good work CBE,General Feedback,CBE Mobile Banking,5,2021-12-04,Google Play,POSITIVE,0.999578058719635
2170,Perfect but sometimes delays,General Feedback,CBE Mobile Banking,4,2023-02-14,Google Play,NEGATIVE,0.8475139141082764
2171,It would be nice to have an offline option.,Feature Requests,CBE Mobile Banking,3,2024-02-26,Google Play,NEGATIVE,0.9062647819519044
2172,I like this app because it makes everything possible,General Feedback,CBE Mobile Banking,5,2023-10-24,Google Play,POSITIVE,0.999761402606964
2173,not convinet in slow Nw,Transaction Performance,CBE Mobile Banking,5,2024-12-31,Google Play,POSITIVE,0.9845283627510072
2174,Deducting 2times the same order starting from march7and 8 it is difficult to use mobile banking,User Interface & Experience,CBE Mobile Banking,2,2022-03-11,Google Play,NEGATIVE,0.9994576573371888
2175,Easy and familiar app,User Interface & Experience,CBE Mobile Banking,5,2023-12-05,Google Play,POSITIVE,0.9988467693328856
2176,Really Simple and Secured,General Feedback,CBE Mobile Banking,5,2022-04-25,Google Play,POSITIVE,0.9998243451118468
2177,Its good But if its give as our profile its more interesting,General Feedback,CBE Mobile Banking,5,2024-04-20,Google Play,POSITIVE,0.9936712980270386
2178,It is nice have to ATM withdrawal on mobile banking,General Feedback,CBE Mobile Banking,3,2022-02-01,Google Play,NEGATIVE,0.8742903470993042
2179,It's not working properly,General Feedback,CBE Mobile Banking,1,2021-01-04,Google Play,NEGATIVE,0.9997792840003968
2180,Dear cbe this app is not comparable with 21century and pls try to solve it.💀💀💀,General Feedback,CBE Mobile Banking,1,2025-04-01,Google Play,NEGATIVE,0.9995038509368896
2181,I found this app helpful and interesting.,General Feedback,CBE Mobile Banking,5,2023-12-19,Google Play,POSITIVE,0.9994675517082214
2182,"it's good and easy app,i like it",User Interface & Experience,CBE Mobile Banking,4,2022-02-12,Google Play,POSITIVE,0.9998723268508912
2183,Is not useful,General Feedback,CBE Mobile Banking,3,2025-02-08,Google Play,NEGATIVE,0.9997987151145936
2184,its very fast and active app,Transaction Performance,CBE Mobile Banking,1,2024-08-03,Google Play,POSITIVE,0.9986039996147156
2185,It's just good and secured application,General Feedback,CBE Mobile Banking,5,2022-02-12,Google Play,POSITIVE,0.9998252987861632
2186,Makes everything easy!,User Interface & Experience,CBE Mobile Banking,5,2024-02-03,Google Play,POSITIVE,0.9997155070304872
2187,Not functional when i need a transactions,Transaction Performance,CBE Mobile Banking,1,2025-01-05,Google Play,NEGATIVE,0.9996778964996338
2188,"It's fast,very good App...",General Feedback,CBE Mobile Banking,5,2024-03-11,Google Play,POSITIVE,0.999870538711548
2189,Please protect my security and protect my rewards because some body tries hack me!!,General Feedback,CBE Mobile Banking,5,2024-07-20,Google Play,NEGATIVE,0.9908030033111572
2190,The current version is a vast improvement.,General Feedback,CBE Mobile Banking,4,2020-08-06,Google Play,POSITIVE,0.9986213445663452
2191,CBE mobilr bankg,General Feedback,CBE Mobile Banking,5,2025-05-05,Google Play,POSITIVE,0.8703056573867798
2192,Very God thanks,General Feedback,CBE Mobile Banking,5,2025-03-30,Google Play,POSITIVE,0.9993305206298828
2193,It is excelent,General Feedback,CBE Mobile Banking,5,2025-04-01,Google Play,POSITIVE,0.9998881816864014
2194,I need support you,Customer Support,CBE Mobile Banking,5,2025-04-27,Google Play,NEGATIVE,0.9881443977355956
2195,The best app,General Feedback,CBE Mobile Banking,5,2025-02-22,Google Play,POSITIVE,0.9998469352722168
2196,App is not working for days now.,General Feedback,CBE Mobile Banking,1,2024-10-03,Google Play,NEGATIVE,0.9971845746040344
2197,Mobile topup not working,General Feedback,CBE Mobile Banking,1,2020-07-27,Google Play,NEGATIVE,0.999680757522583
2198,Nice app new pls dear make it perfect 🥰,General Feedback,CBE Mobile Banking,5,2023-10-29,Google Play,POSITIVE,0.9997814297676086
2199,lower system everything,General Feedback,CBE Mobile Banking,3,2025-05-30,Google Play,NEGATIVE,0.9993475079536438
2200,not working after i update,User Interface & Experience,CBE Mobile Banking,1,2019-03-12,Google Play,NEGATIVE,0.9996498823165894
2201,customer service is bad nothing is good about this bank,Customer Support,CBE Mobile Banking,1,2025-05-13,Google Play,NEGATIVE,0.9996613264083862
2202,it's a good application 👍,General Feedback,CBE Mobile Banking,5,2025-05-21,Google Play,POSITIVE,0.9998123049736024
2203,failed to give receipt or confirm payment,Transaction Performance,CBE Mobile Banking,2,2024-09-23,Google Play,NEGATIVE,0.9997404217720032
2204,Best mobile banking app from all the banks in Ethiopia.,General Feedback,CBE Mobile Banking,5,2021-02-11,Google Play,POSITIVE,0.9997647404670716
2205,100% perfect number one chosen bank,General Feedback,CBE Mobile Banking,5,2021-08-19,Google Play,POSITIVE,0.9998332262039183
2206,Best option for Any CBE account services I have seen yet.,"Feature Requests, Account Access Issues",CBE Mobile Banking,5,2021-06-19,Google Play,POSITIVE,0.985259175300598
2207,The app should have FAQ SO THAT THE APP DESCRIBES HOW TO USE SPECIALLY TRANSACTION ISSUES LIKE LIMITATIONS,Transaction Performance,CBE Mobile Banking,3,2022-03-24,Google Play,NEGATIVE,0.9989374279975892
